userId,m_id1,m_id2,m_id3,m_id4,m_id5,m_id6,m_id7,m_id8,m_id9,m_id10,m_id11,m_id12,m_id13,m_id14,m_id15,m_id16,m_id17,m_id18,m_id19,m_id20,m_id21,m_id22,m_id23,m_id24,m_id25,m_id26,m_id27,m_id28,m_id29,m_id30,m_id31,m_id32,m_id33,m_id34,m_id35,m_id36,m_id37,m_id38,m_id39,m_id40,m_id41,m_id42,m_id43,m_id44,m_id45,m_id46,m_id47,m_id48,m_id49,m_id50,m_id51,m_id52,m_id53,m_id54,m_id55,m_id56,m_id57,m_id58,m_id59,m_id60,m_id61,m_id62,m_id63,m_id64,m_id65,m_id66,m_id67,m_id68,m_id69,m_id70,m_id71,m_id72,m_id73,m_id74,m_id75,m_id76,m_id77,m_id78,m_id79,m_id80,m_id81,m_id82,m_id83,m_id84,m_id85,m_id86,m_id87,m_id88,m_id89,m_id90,m_id91,m_id92,m_id93,m_id94,m_id95,m_id96,m_id97,m_id98,m_id99,m_id100
213,58559.0,79132.0,68954.0,51662.0,33794.0,59315.0,54286.0,48516.0,72998.0,60069.0,48780.0,49272.0,44191.0,50872.0,70286.0,91529.0,78499.0,68157.0,69122.0,48774.0,56367.0,32587.0,48394.0,35836.0,33493.0,73017.0,68358.0,99114.0,109487.0,69844.0,52973.0,53125.0,45722.0,74458.0,63082.0,71535.0,91500.0,54001.0,40815.0,49530.0,55820.0,89745.0,60684.0,51255.0,80463.0,59369.0,69757.0,44665.0,87232.0,56174.0,47099.0,96079.0,31685.0,54503.0,54272.0,41566.0,46578.0,63113.0,59784.0,122904.0,77561.0,112852.0,45499.0,109374.0,72641.0,34162.0,53996.0,34405.0,76251.0,33679.0,48385.0,111759.0,64614.0,55765.0,34048.0,76093.0,81845.0,47610.0,79702.0,30793.0,33615.0,44199.0,45517.0,122886.0,134853.0,46976.0,57669.0,59615.0,122882.0,64957.0,115617.0,81591.0,60074.0,53972.0,134130.0,45447.0,41569.0,81834.0,61024.0,106782.0
215,58559.0,49272.0,48516.0,54286.0,63082.0,33794.0,55820.0,79132.0,59315.0,44191.0,68358.0,48780.0,32587.0,60069.0,51662.0,48774.0,68157.0,72998.0,48394.0,70286.0,91529.0,50872.0,68954.0,69122.0,56367.0,33493.0,57669.0,49530.0,109487.0,46578.0,54503.0,46976.0,74458.0,63113.0,56782.0,73017.0,60684.0,99114.0,80463.0,96079.0,48385.0,51255.0,45722.0,89745.0,59369.0,56174.0,37741.0,36529.0,45517.0,106782.0,39183.0,71535.0,109374.0,44195.0,134853.0,34405.0,87232.0,78499.0,40815.0,47099.0,55765.0,54997.0,45499.0,52973.0,44665.0,81845.0,47610.0,41566.0,35836.0,59784.0,53125.0,122882.0,40819.0,30793.0,111759.0,69481.0,34162.0,48738.0,55247.0,72011.0,37733.0,38061.0,91500.0,134130.0,64614.0,41997.0,54272.0,122904.0,31685.0,81591.0,54001.0,33679.0,58998.0,52281.0,112852.0,64957.0,139385.0,34437.0,119145.0,89492.0
219,58559.0,33794.0,48516.0,79132.0,44191.0,32587.0,54286.0,48780.0,59315.0,51662.0,49272.0,68954.0,50872.0,60069.0,33493.0,72998.0,48774.0,68157.0,45722.0,40815.0,35836.0,55820.0,46578.0,69122.0,56367.0,48394.0,54001.0,91529.0,41566.0,53125.0,54503.0,45499.0,51255.0,49530.0,70286.0,52973.0,73017.0,33679.0,68358.0,63082.0,74458.0,34405.0,54272.0,48385.0,46976.0,99114.0,30793.0,44665.0,55765.0,34162.0,56174.0,71535.0,34048.0,60684.0,89745.0,57669.0,45517.0,78499.0,59784.0,80463.0,39183.0,45447.0,47610.0,44199.0,54997.0,38061.0,109487.0,40819.0,69844.0,44195.0,122904.0,112852.0,91500.0,53996.0,36529.0,59369.0,63113.0,64614.0,96079.0,109374.0,47099.0,79702.0,31685.0,37729.0,87232.0,122882.0,111759.0,41569.0,55247.0,122886.0,77561.0,33615.0,106782.0,134853.0,76251.0,81591.0,56782.0,69481.0,33004.0,52722.0
220,58559.0,33794.0,79132.0,59315.0,48516.0,54286.0,44191.0,49272.0,68954.0,60069.0,32587.0,51662.0,48780.0,50872.0,72998.0,45722.0,68157.0,40815.0,91529.0,33493.0,35836.0,48774.0,53125.0,70286.0,69122.0,56367.0,55820.0,41566.0,48394.0,68358.0,54001.0,54503.0,46578.0,73017.0,52973.0,33679.0,51255.0,45499.0,63082.0,99114.0,78499.0,30793.0,34405.0,89745.0,109487.0,122904.0,49530.0,74458.0,34162.0,44665.0,54272.0,60684.0,71535.0,69844.0,56174.0,48385.0,57669.0,80463.0,59784.0,34048.0,112852.0,45517.0,46976.0,91500.0,96079.0,109374.0,53996.0,45447.0,59369.0,38061.0,55765.0,87232.0,47610.0,40819.0,111759.0,54997.0,31685.0,41569.0,134853.0,44199.0,63113.0,122882.0,79702.0,64614.0,47099.0,77561.0,39183.0,122886.0,91542.0,33615.0,81845.0,115617.0,52722.0,44195.0,106782.0,36529.0,37729.0,33004.0,59615.0,76093.0
221,33794.0,58559.0,32587.0,44191.0,48516.0,49272.0,33493.0,48780.0,79132.0,59315.0,45722.0,54286.0,34048.0,41566.0,51662.0,45499.0,40815.0,35836.0,48394.0,33679.0,60069.0,68954.0,30793.0,50872.0,54272.0,44199.0,91529.0,48774.0,55820.0,46578.0,40819.0,34162.0,44665.0,49530.0,45447.0,54001.0,54503.0,53125.0,68358.0,53996.0,34405.0,48385.0,45517.0,68157.0,72998.0,69122.0,38061.0,56367.0,51255.0,44195.0,41569.0,54997.0,109487.0,52973.0,56174.0,39183.0,55765.0,73017.0,63082.0,33004.0,91500.0,78499.0,57669.0,59369.0,60684.0,80463.0,99114.0,70286.0,74458.0,47099.0,49278.0,63113.0,109374.0,45186.0,53322.0,59784.0,122904.0,95510.0,41997.0,43396.0,37729.0,46976.0,31685.0,77561.0,36529.0,64839.0,96079.0,47610.0,34319.0,69844.0,37733.0,33615.0,115617.0,89745.0,112852.0,111759.0,34150.0,33660.0,64614.0,53972.0
222,58559.0,79132.0,48516.0,33794.0,68157.0,68954.0,48780.0,44191.0,91529.0,54286.0,99114.0,59315.0,32587.0,60069.0,72998.0,51662.0,109487.0,49272.0,69122.0,74458.0,48394.0,80463.0,73017.0,56367.0,70286.0,50872.0,109374.0,63082.0,55820.0,46578.0,89745.0,35836.0,78499.0,48774.0,64614.0,106782.0,122904.0,40815.0,45722.0,122882.0,71535.0,81845.0,91542.0,111759.0,53125.0,91500.0,112852.0,96079.0,33493.0,57669.0,116797.0,134853.0,54001.0,55247.0,52973.0,51255.0,49530.0,69844.0,60684.0,87232.0,54503.0,79702.0,30793.0,68358.0,115617.0,81591.0,40819.0,54272.0,59784.0,112552.0,47099.0,41566.0,55765.0,48385.0,46976.0,56174.0,31685.0,45517.0,45499.0,119145.0,76093.0,34162.0,69757.0,59369.0,77561.0,139385.0,91658.0,47610.0,115713.0,44665.0,72641.0,63113.0,33679.0,122886.0,36529.0,88125.0,112556.0,45447.0,134130.0,81834.0
223,58559.0,33794.0,79132.0,48516.0,44191.0,54286.0,32587.0,48780.0,48394.0,68954.0,51662.0,49272.0,68157.0,59315.0,91529.0,60069.0,48774.0,55820.0,46578.0,72998.0,50872.0,69122.0,35836.0,109487.0,56367.0,33493.0,99114.0,63082.0,45722.0,70286.0,40815.0,74458.0,80463.0,54503.0,54001.0,45499.0,51255.0,44665.0,49530.0,73017.0,78499.0,68358.0,54272.0,46976.0,48385.0,53125.0,33679.0,52973.0,122904.0,57669.0,41566.0,30793.0,89745.0,109374.0,34162.0,64614.0,56174.0,40819.0,71535.0,106782.0,60684.0,44199.0,91500.0,38061.0,39183.0,55765.0,45517.0,34048.0,47610.0,56782.0,69844.0,34405.0,54997.0,81845.0,45447.0,111759.0,47099.0,81591.0,122882.0,96079.0,55247.0,134853.0,44195.0,64839.0,112852.0,63113.0,59369.0,91658.0,36529.0,59784.0,41569.0,76251.0,79702.0,37733.0,115617.0,87232.0,91542.0,53996.0,37729.0,139385.0
226,58559.0,33794.0,48516.0,44191.0,32587.0,48780.0,51662.0,59315.0,54286.0,79132.0,50872.0,40815.0,49272.0,45722.0,35836.0,33493.0,68954.0,46578.0,41566.0,60069.0,55820.0,56367.0,68157.0,48774.0,72998.0,69122.0,53125.0,54001.0,45499.0,51255.0,54503.0,48394.0,52973.0,33679.0,54272.0,30793.0,34162.0,48385.0,73017.0,99114.0,49530.0,91529.0,34405.0,63082.0,44665.0,57669.0,56174.0,46976.0,60684.0,39183.0,34048.0,40819.0,80463.0,45517.0,74458.0,45447.0,38061.0,71535.0,70286.0,53996.0,41569.0,54997.0,91500.0,44199.0,59784.0,109374.0,69844.0,55765.0,68358.0,47610.0,59369.0,78499.0,55247.0,44195.0,64614.0,58998.0,79702.0,89745.0,112852.0,33004.0,31685.0,109487.0,122904.0,37729.0,52722.0,47099.0,81834.0,37733.0,53322.0,122882.0,96079.0,33615.0,69757.0,56782.0,36529.0,61323.0,52281.0,81591.0,81845.0,31696.0
227,58559.0,79132.0,33794.0,48516.0,68954.0,48780.0,54286.0,44191.0,91529.0,59315.0,68157.0,49272.0,72998.0,109487.0,60069.0,99114.0,51662.0,32587.0,70286.0,74458.0,69122.0,50872.0,48774.0,63082.0,73017.0,89745.0,122904.0,48394.0,46578.0,109374.0,56367.0,112852.0,55820.0,80463.0,106782.0,111759.0,91500.0,71535.0,78499.0,134853.0,68358.0,122882.0,33493.0,96079.0,64614.0,81845.0,57669.0,116797.0,35836.0,40815.0,53125.0,51255.0,60684.0,55247.0,115617.0,45722.0,91542.0,49530.0,122886.0,48385.0,47099.0,69844.0,56174.0,134130.0,54503.0,54001.0,87232.0,79702.0,44665.0,52973.0,76093.0,46976.0,55765.0,119145.0,139385.0,59784.0,112552.0,63113.0,77561.0,47610.0,54272.0,104841.0,30793.0,45517.0,41566.0,40819.0,69757.0,81591.0,45499.0,34162.0,38061.0,31685.0,36529.0,88125.0,59369.0,34405.0,115713.0,33679.0,85414.0,72641.0
228,60069.0,58559.0,68954.0,79132.0,59315.0,33794.0,122904.0,72998.0,68157.0,91529.0,50872.0,40815.0,48516.0,68358.0,48394.0,78499.0,115617.0,48780.0,99114.0,49272.0,69122.0,70286.0,44191.0,54001.0,69844.0,122882.0,48774.0,152081.0,112852.0,45722.0,51662.0,32587.0,33493.0,109487.0,56174.0,89745.0,134853.0,54503.0,122886.0,55820.0,71535.0,81834.0,48385.0,53125.0,88125.0,80463.0,54286.0,91500.0,116797.0,59784.0,63082.0,76093.0,111759.0,79702.0,73017.0,74458.0,45517.0,57669.0,69757.0,56367.0,60684.0,122916.0,51255.0,106782.0,96079.0,108932.0,52722.0,109374.0,35836.0,63113.0,33679.0,59369.0,122918.0,64614.0,134130.0,72641.0,77561.0,66097.0,45447.0,79091.0,41566.0,81845.0,30793.0,64957.0,47099.0,91542.0,96821.0,166528.0,54995.0,54272.0,39183.0,33004.0,54997.0,87232.0,52973.0,95510.0,55247.0,33615.0,81847.0,84152.0
230,33794.0,58559.0,32587.0,51662.0,50872.0,44191.0,35836.0,48516.0,40815.0,59315.0,33493.0,45722.0,54286.0,41566.0,49272.0,48780.0,45499.0,53125.0,79132.0,33679.0,30793.0,68954.0,60069.0,54272.0,52973.0,54001.0,56367.0,46578.0,54503.0,34162.0,72998.0,69122.0,55820.0,51255.0,49530.0,34048.0,34405.0,48774.0,45517.0,45447.0,68157.0,53996.0,73017.0,48385.0,59784.0,39183.0,40819.0,46976.0,54997.0,91529.0,44665.0,48394.0,31685.0,63082.0,56174.0,68358.0,38061.0,44199.0,78499.0,53322.0,99114.0,91500.0,47610.0,55765.0,80463.0,33004.0,41569.0,60684.0,37729.0,59369.0,69844.0,59615.0,70286.0,71535.0,57669.0,112852.0,109374.0,52722.0,44195.0,61024.0,58998.0,33615.0,74458.0,122904.0,47099.0,89745.0,69757.0,63113.0,96079.0,45186.0,56757.0,72641.0,109487.0,81845.0,37733.0,31696.0,34150.0,60040.0,58803.0,60074.0
231,58559.0,79132.0,54286.0,33794.0,48516.0,91529.0,68954.0,59315.0,109487.0,48780.0,44191.0,49272.0,63082.0,68157.0,60069.0,72998.0,51662.0,99114.0,70286.0,50872.0,32587.0,69122.0,74458.0,48394.0,48774.0,56367.0,55820.0,106782.0,122904.0,73017.0,109374.0,89745.0,68358.0,80463.0,46976.0,134853.0,64614.0,78499.0,111759.0,122882.0,46578.0,112852.0,91500.0,134130.0,35836.0,52973.0,48385.0,96079.0,54503.0,116797.0,115617.0,56174.0,44665.0,49530.0,81845.0,36529.0,57669.0,47610.0,71535.0,40815.0,59369.0,33493.0,45722.0,53125.0,51255.0,69844.0,47099.0,54001.0,76093.0,87232.0,91542.0,33679.0,139385.0,91658.0,81591.0,112552.0,60684.0,55765.0,115713.0,40819.0,55247.0,119145.0,54272.0,34162.0,63113.0,56782.0,59784.0,45517.0,122886.0,39183.0,77561.0,79702.0,31685.0,45499.0,34405.0,84152.0,41566.0,38061.0,112183.0,30793.0
232,58559.0,33794.0,79132.0,48516.0,44191.0,59315.0,49272.0,51662.0,32587.0,54286.0,48780.0,68954.0,60069.0,50872.0,68157.0,72998.0,33493.0,40815.0,69122.0,56367.0,45722.0,48774.0,91529.0,35836.0,55820.0,48394.0,53125.0,46578.0,70286.0,41566.0,49530.0,54001.0,54503.0,74458.0,51255.0,45499.0,52973.0,73017.0,63082.0,99114.0,33679.0,34162.0,78499.0,68358.0,44665.0,34405.0,60684.0,54272.0,30793.0,71535.0,80463.0,48385.0,57669.0,56174.0,44199.0,55765.0,91500.0,89745.0,45517.0,34048.0,69844.0,59369.0,46976.0,112852.0,59784.0,47610.0,40819.0,53996.0,31685.0,109487.0,45447.0,63113.0,54997.0,87232.0,38061.0,47099.0,96079.0,39183.0,122904.0,44195.0,64614.0,109374.0,79702.0,36529.0,41569.0,77561.0,55247.0,81845.0,81834.0,111759.0,59615.0,72641.0,91542.0,76251.0,69757.0,122882.0,76093.0,37733.0,58998.0,33004.0
233,58559.0,79132.0,33794.0,68954.0,48516.0,68157.0,91529.0,48780.0,44191.0,54286.0,60069.0,59315.0,109487.0,99114.0,49272.0,72998.0,32587.0,74458.0,51662.0,69122.0,48394.0,70286.0,50872.0,89745.0,63082.0,80463.0,48774.0,109374.0,122904.0,55820.0,73017.0,56367.0,106782.0,46578.0,112852.0,96079.0,78499.0,122882.0,111759.0,71535.0,91500.0,116797.0,64614.0,134853.0,40815.0,68358.0,115617.0,57669.0,51255.0,33493.0,53125.0,45722.0,91542.0,69844.0,60684.0,35836.0,81845.0,122886.0,55247.0,79702.0,54001.0,47099.0,87232.0,112552.0,48385.0,56174.0,134130.0,54503.0,59784.0,139385.0,49530.0,119145.0,81591.0,76093.0,52973.0,46976.0,54272.0,44665.0,77561.0,88125.0,115713.0,45517.0,63113.0,30793.0,91658.0,47610.0,59369.0,40819.0,55765.0,81834.0,36529.0,112556.0,152081.0,34162.0,104841.0,41566.0,56782.0,45499.0,69757.0,84152.0
237,58559.0,79132.0,44191.0,54286.0,33794.0,48516.0,49272.0,48780.0,59315.0,32587.0,68157.0,51662.0,91529.0,63082.0,68954.0,72998.0,60069.0,69122.0,109487.0,48774.0,55820.0,48394.0,50872.0,74458.0,46578.0,56367.0,70286.0,99114.0,106782.0,46976.0,73017.0,54503.0,80463.0,49530.0,35836.0,48385.0,33493.0,109374.0,52973.0,40815.0,64614.0,122904.0,45722.0,57669.0,47610.0,55247.0,51255.0,122882.0,134853.0,44665.0,38061.0,89745.0,55765.0,68358.0,34405.0,53125.0,54001.0,59369.0,40819.0,44195.0,54272.0,56174.0,78499.0,111759.0,36529.0,71535.0,116797.0,47099.0,60684.0,39183.0,134130.0,45499.0,91500.0,33679.0,112852.0,34162.0,45517.0,81845.0,44199.0,79702.0,56782.0,139385.0,91542.0,44555.0,41566.0,96079.0,69844.0,54997.0,91658.0,87232.0,59784.0,63113.0,30793.0,31685.0,81591.0,119145.0,45447.0,76093.0,115713.0,112552.0
239,58559.0,33794.0,48516.0,44191.0,79132.0,54286.0,32587.0,51662.0,49272.0,59315.0,48780.0,50872.0,68954.0,60069.0,33493.0,72998.0,45722.0,40815.0,48774.0,35836.0,68157.0,56367.0,46578.0,48394.0,69122.0,55820.0,91529.0,41566.0,54001.0,53125.0,51255.0,63082.0,54503.0,70286.0,52973.0,45499.0,33679.0,34162.0,30793.0,73017.0,49530.0,54272.0,44665.0,74458.0,99114.0,60684.0,68358.0,48385.0,34405.0,46976.0,57669.0,56174.0,109487.0,89745.0,45517.0,40819.0,34048.0,44195.0,71535.0,38061.0,80463.0,122904.0,39183.0,47610.0,59369.0,69844.0,78499.0,59784.0,91500.0,44199.0,55765.0,54997.0,45447.0,41569.0,109374.0,53996.0,112852.0,31685.0,64614.0,63113.0,47099.0,111759.0,106782.0,79702.0,96079.0,122882.0,36529.0,87232.0,37729.0,134853.0,58998.0,91542.0,33004.0,77561.0,55247.0,37733.0,31696.0,59615.0,81845.0,122886.0
241,79132.0,58559.0,99114.0,68157.0,48780.0,44191.0,109487.0,68954.0,48516.0,33794.0,91529.0,46578.0,109374.0,72998.0,74458.0,54286.0,32587.0,69122.0,59315.0,56367.0,106782.0,112552.0,60069.0,80463.0,48394.0,122882.0,50872.0,49272.0,51662.0,55247.0,63082.0,89745.0,116797.0,73017.0,81845.0,111759.0,122904.0,112556.0,112852.0,55820.0,134853.0,70286.0,81591.0,64614.0,91500.0,47099.0,91542.0,48774.0,79702.0,69757.0,35836.0,139385.0,115713.0,112183.0,96079.0,48385.0,115617.0,57669.0,33493.0,134130.0,92259.0,40815.0,84152.0,40819.0,71535.0,78499.0,122886.0,69844.0,53125.0,51255.0,119145.0,97921.0,54272.0,54001.0,104841.0,97938.0,59784.0,30793.0,56174.0,106920.0,87232.0,45722.0,76093.0,88125.0,91658.0,64969.0,60684.0,152081.0,56782.0,86882.0,117176.0,55765.0,51540.0,52973.0,112290.0,37729.0,72641.0,41566.0,81834.0,31685.0
246,58559.0,79132.0,33794.0,68954.0,59315.0,48780.0,68157.0,48516.0,60069.0,44191.0,72998.0,49272.0,91529.0,54286.0,32587.0,99114.0,50872.0,69122.0,51662.0,70286.0,73017.0,40815.0,48394.0,74458.0,45722.0,56367.0,89745.0,48774.0,109487.0,33493.0,53125.0,55820.0,69844.0,112852.0,91500.0,78499.0,122904.0,80463.0,96079.0,71535.0,68358.0,60684.0,51255.0,54001.0,87232.0,41566.0,109374.0,63082.0,46578.0,59784.0,30793.0,77561.0,79702.0,57669.0,81845.0,115617.0,35836.0,122882.0,111759.0,91542.0,122886.0,56174.0,76093.0,54503.0,64614.0,88125.0,45499.0,134853.0,63113.0,81834.0,49530.0,47099.0,48385.0,52973.0,45517.0,44665.0,59369.0,106782.0,54272.0,55765.0,34405.0,33679.0,116797.0,119145.0,81591.0,79091.0,31685.0,44199.0,34162.0,76251.0,45447.0,134130.0,34048.0,72641.0,55247.0,85414.0,40819.0,69757.0,33615.0,47610.0
247,58559.0,79132.0,68954.0,33794.0,48516.0,60069.0,91529.0,44191.0,59315.0,68157.0,48780.0,72998.0,54286.0,109487.0,99114.0,49272.0,50872.0,32587.0,51662.0,122904.0,70286.0,89745.0,69122.0,74458.0,73017.0,112852.0,48394.0,48774.0,109374.0,40815.0,69844.0,80463.0,122882.0,46578.0,56367.0,55820.0,134853.0,111759.0,106782.0,63082.0,71535.0,33493.0,96079.0,78499.0,53125.0,35836.0,115617.0,91500.0,45722.0,116797.0,54001.0,81845.0,68358.0,79702.0,122886.0,51255.0,87232.0,64614.0,91542.0,76093.0,59784.0,81834.0,77561.0,60684.0,119145.0,54503.0,88125.0,56174.0,57669.0,47099.0,52973.0,134130.0,48385.0,46976.0,54272.0,55247.0,49530.0,30793.0,41566.0,112552.0,69757.0,45517.0,55765.0,152081.0,47610.0,63113.0,108932.0,44665.0,34162.0,45499.0,81591.0,79091.0,59369.0,139385.0,91658.0,84152.0,33679.0,34405.0,85414.0,40819.0
248,58559.0,79132.0,60069.0,59315.0,33794.0,68954.0,91529.0,109487.0,72998.0,122904.0,112852.0,48780.0,50872.0,89745.0,68157.0,54286.0,48516.0,44191.0,99114.0,49272.0,32587.0,115617.0,69844.0,45722.0,116797.0,51662.0,40815.0,73017.0,70286.0,111759.0,53125.0,74458.0,68358.0,69122.0,91500.0,109374.0,48394.0,33493.0,78499.0,76093.0,77561.0,80463.0,87232.0,122886.0,88125.0,122882.0,106782.0,59784.0,81834.0,81845.0,134853.0,48774.0,91542.0,54001.0,71535.0,96079.0,119145.0,30793.0,122918.0,79702.0,41566.0,56174.0,134130.0,108932.0,54503.0,122916.0,48385.0,63082.0,60684.0,88140.0,47099.0,35836.0,55820.0,84152.0,152081.0,85414.0,97938.0,45517.0,122892.0,45447.0,86332.0,166528.0,45499.0,110102.0,164179.0,56367.0,72641.0,33679.0,63113.0,52973.0,116823.0,95510.0,64614.0,122900.0,102125.0,112552.0,79091.0,33615.0,54272.0,59369.0
249,58559.0,79132.0,68954.0,33794.0,59315.0,48516.0,72998.0,48780.0,44191.0,60069.0,91529.0,68157.0,54286.0,49272.0,99114.0,51662.0,109487.0,69122.0,50872.0,89745.0,112852.0,70286.0,32587.0,74458.0,122904.0,73017.0,53125.0,45722.0,109374.0,33493.0,80463.0,69844.0,122882.0,48774.0,40815.0,96079.0,91500.0,71535.0,111759.0,78499.0,87232.0,56367.0,60684.0,122886.0,48394.0,46578.0,106782.0,55820.0,115617.0,59784.0,79702.0,35836.0,81845.0,119145.0,77561.0,63082.0,68358.0,51255.0,91542.0,54503.0,54001.0,52973.0,56174.0,116797.0,76093.0,134853.0,41566.0,134130.0,57669.0,64614.0,48385.0,30793.0,63113.0,81834.0,88125.0,54272.0,47099.0,49530.0,45499.0,55247.0,69757.0,72641.0,45517.0,81591.0,59369.0,47610.0,55765.0,139385.0,45447.0,31685.0,33679.0,44665.0,79091.0,152081.0,34162.0,112552.0,34405.0,76251.0,84152.0,85414.0
251,58559.0,50872.0,78499.0,79132.0,68954.0,60069.0,33794.0,91529.0,59315.0,72998.0,48780.0,69122.0,54286.0,134853.0,89745.0,48516.0,73017.0,51662.0,49272.0,68358.0,81845.0,32587.0,69844.0,68157.0,53125.0,69757.0,56367.0,44191.0,80463.0,48394.0,109374.0,54272.0,112852.0,99114.0,45722.0,53996.0,122904.0,72641.0,106696.0,30793.0,40815.0,63082.0,70286.0,91500.0,45517.0,59784.0,33493.0,115617.0,54001.0,109487.0,74458.0,87232.0,77561.0,46578.0,35836.0,31685.0,71535.0,108932.0,41566.0,45499.0,49530.0,34162.0,106782.0,116797.0,81847.0,122886.0,79702.0,52973.0,51255.0,48385.0,76093.0,47099.0,152081.0,57669.0,56174.0,55765.0,95167.0,81834.0,79091.0,48774.0,40819.0,88125.0,33679.0,64839.0,34405.0,119145.0,122882.0,59615.0,64614.0,91542.0,33615.0,111759.0,88140.0,59369.0,44665.0,81932.0,76251.0,60684.0,104841.0,88810.0
252,79132.0,58559.0,68954.0,60069.0,91529.0,72998.0,89745.0,50872.0,112852.0,109487.0,122904.0,99114.0,33794.0,115617.0,59315.0,68157.0,78499.0,48780.0,54286.0,69844.0,134853.0,44191.0,48516.0,76093.0,81845.0,49272.0,73017.0,111759.0,69122.0,70286.0,74458.0,122882.0,109374.0,116797.0,122886.0,96079.0,152081.0,79702.0,87232.0,88125.0,119145.0,91500.0,53125.0,81834.0,108932.0,77561.0,51662.0,106782.0,80463.0,71535.0,68358.0,79091.0,32587.0,69757.0,48394.0,48774.0,40815.0,110102.0,91542.0,56367.0,59784.0,134130.0,45722.0,54001.0,63082.0,104841.0,72641.0,47099.0,84152.0,81847.0,122892.0,106696.0,64614.0,88140.0,46578.0,57669.0,31685.0,51255.0,63113.0,33493.0,30793.0,95167.0,96610.0,95510.0,52973.0,164179.0,60684.0,116823.0,122918.0,112556.0,112552.0,97938.0,122900.0,139385.0,81591.0,111362.0,85414.0,35836.0,166528.0,59369.0
253,48394.0,79132.0,58559.0,44555.0,68157.0,48516.0,68954.0,44191.0,46578.0,72998.0,55820.0,60069.0,33794.0,32587.0,48774.0,48780.0,70286.0,49272.0,66097.0,55442.0,81591.0,54286.0,48385.0,51662.0,76093.0,59315.0,99114.0,57669.0,115617.0,91529.0,78499.0,81845.0,63082.0,122904.0,56782.0,40629.0,80463.0,37741.0,55247.0,69844.0,97938.0,69122.0,41997.0,39183.0,50872.0,112183.0,46976.0,56367.0,47099.0,91658.0,106782.0,92259.0,76251.0,37733.0,55765.0,109374.0,39292.0,51540.0,109487.0,73017.0,44195.0,88125.0,89745.0,44665.0,37729.0,71535.0,64839.0,112552.0,60684.0,49530.0,74458.0,134853.0,69481.0,122886.0,65261.0,33615.0,55118.0,59784.0,112290.0,45517.0,52281.0,139385.0,44199.0,53125.0,33493.0,96079.0,51255.0,34437.0,112852.0,54001.0,48738.0,54272.0,67255.0,53318.0,81847.0,50068.0,71033.0,56757.0,63113.0,45722.0
254,58559.0,33794.0,44191.0,48516.0,32587.0,79132.0,54286.0,49272.0,48780.0,51662.0,59315.0,48394.0,46578.0,48774.0,33493.0,55820.0,68954.0,68157.0,72998.0,60069.0,50872.0,56367.0,91529.0,70286.0,45722.0,69122.0,49530.0,45499.0,41566.0,40815.0,35836.0,63082.0,46976.0,51255.0,44665.0,54503.0,34405.0,54001.0,33679.0,74458.0,44199.0,48385.0,53125.0,34048.0,73017.0,30793.0,55765.0,99114.0,38061.0,60684.0,54997.0,57669.0,40819.0,54272.0,56174.0,39183.0,44195.0,47099.0,36529.0,68358.0,52973.0,109487.0,47610.0,34162.0,64614.0,55247.0,89745.0,109374.0,45517.0,80463.0,71535.0,37733.0,41569.0,78499.0,59369.0,56782.0,106782.0,91500.0,45447.0,122904.0,63113.0,79702.0,111759.0,87232.0,112852.0,81845.0,31685.0,81591.0,96079.0,134853.0,69844.0,59784.0,53322.0,122882.0,37729.0,51540.0,39292.0,134130.0,53996.0,64839.0
256,58559.0,79132.0,68954.0,59315.0,72998.0,68157.0,33794.0,99114.0,60069.0,91529.0,48780.0,44191.0,109487.0,48516.0,49272.0,54286.0,70286.0,50872.0,112852.0,69122.0,74458.0,122904.0,73017.0,51662.0,89745.0,32587.0,109374.0,33493.0,111759.0,53125.0,122882.0,80463.0,96079.0,69844.0,40815.0,134853.0,91500.0,78499.0,87232.0,122886.0,115617.0,106782.0,45722.0,48774.0,63082.0,59784.0,56174.0,68358.0,71535.0,116797.0,56367.0,119145.0,91542.0,76093.0,60684.0,46578.0,48394.0,77561.0,55820.0,81845.0,79702.0,64614.0,134130.0,51255.0,54001.0,30793.0,88125.0,104841.0,35836.0,63113.0,41566.0,57669.0,81834.0,54503.0,47099.0,112552.0,139385.0,52973.0,152081.0,55247.0,48385.0,81591.0,59369.0,54272.0,69757.0,112556.0,33679.0,85414.0,33615.0,45517.0,31685.0,79091.0,72641.0,97938.0,76251.0,84152.0,115713.0,45499.0,88140.0,91658.0
